[Running] python -u "c:\Users\Crt\Crime_Stats_VSC\CleanStats_Crime.py"
State,Year,Total Crimes,Total Property Crime Count,Burglary,Larceny,Motor,Total Violent Crime Count,Assault,Murder,Rape,Robbery
State:North Carolina, Year:2015, Total Crimes:311035, TPC Count:276183, Burglary:74841, Larceny:187907, Motor:13435, TVC Count:34852, Assault:22826, Murder:517, Rape:2684, Robbery:8825
State:North Carolina, Year:2016, Total Crimes:315534, TPC Count:277765, Burglary:72082, Larceny:190377, Motor:15306, TVC Count:37769, Assault:24906, Murder:678, Rape:2849, Robbery:9336
State:North Carolina, Year:2017, Total Crimes:298850, TPC Count:261486, Burglary:64786, Larceny:180902, Motor:15798, TVC Count:37364, Assault:24708, Murder:591, Rape:2715, Robbery:9350
State:North Carolina, Year:2018, Total Crimes:298189, TPC Count:258979, Burglary:62290, Larceny:179057, Motor:17632, TVC Count:39210, Assault:27526, Murder:628, Rape:2633, Robbery:8423
State:North Carolina, Year:2019, Total Crimes:286231, TPC Count:247236, Burglary:54447, Larceny:174728, Motor:18061, TVC Count:38995, Assault:27517, Murder:632, Rape:3247, Robbery:7599
State:North Dakota, Year:2000, Total Crimes:14694, TPC Count:14171, Burglary:2093, Larceny:11092, Motor:986, TVC Count:523, Assault:294, Murder:4, Rape:169, Robbery:56
State:North Dakota, Year:2001, Total Crimes:15339, TPC Count:14834, Burglary:2165, Larceny:11583, Motor:1086, TVC Count:505, Assault:274, Murder:7, Rape:164, Robbery:60
State:North Dakota, Year:2002, Total Crimes:15258, TPC Count:14762, Burglary:2243, Larceny:11501, Motor:1018, TVC Count:496, Assault:270, Murder:5, Rape:163, Robbery:58
State:North Dakota, Year:2003, Total Crimes:13872, TPC Count:13364, Burglary:1959, Larceny:10327, Motor:1078, TVC Count:508, Assault:286, Murder:9, Rape:160, Robbery:53
State:North Dakota, Year:2004, Total Crimes:13051, TPC Count:12493, Burglary:2040, Larceny:9516, Motor:937, TVC Count:558, Assault:330, Murder:8, Rape:177, Robbery:43
State:North Dakota, Year:2005, Total Crimes:13554, TPC Count:12848, Burglary:2043, Larceny:9732, Motor:1073, TVC Count:706, Assault:460, Murder:12, Rape:180, Robbery:54
State:North Dakota, Year:2006, Total Crimes:14614, TPC Count:13359, Burglary:2601, Larceny:9672, Motor:1086, TVC Count:1255, Assault:925, Murder:14, Rape:241, Robbery:75
State:North Dakota, Year:2007, Total Crimes:14139, TPC Count:12796, Burglary:2314, Larceny:9500, Motor:982, TVC Count:1343, Assault:999, Murder:17, Rape:252, Robbery:75
State:North Dakota, Year:2008, Total Crimes:14470, TPC Count:13029, Burglary:2336, Larceny:9782, Motor:911, TVC Count:1441, Assault:1026, Murder:11, Rape:331, Robbery:73
State:North Dakota, Year:2009, Total Crimes:14536, TPC Count:12813, Burglary:2426, Larceny:9474, Motor:913, TVC Count:1723, Assault:1308, Murder:12, Rape:296, Robbery:107
State:North Dakota, Year:2010, Total Crimes:13558, TPC Count:12010, Burglary:2000, Larceny:9137, Motor:873, TVC Count:1548, Assault:1203, Murder:10, Rape:245, Robbery:90
State:North Dakota, Year:2011, Total Crimes:15033, TPC Count:13334, Burglary:2458, Larceny:9891, Motor:985, TVC Count:1699, Assault:1318, Murder:24, Rape:266, Robbery:91
State:North Dakota, Year:2012, Total Crimes:15775, TPC Count:14063, Burglary:2377, Larceny:10535, Motor:1151, TVC Count:1712, Assault:1281, Murder:28, Rape:272, Robbery:131
State:North Dakota, Year:2013, Total Crimes:17102, TPC Count:15148, Burglary:2934, Larceny:10798, Motor:1416, TVC Count:1954, Assault:1446, Murder:16, Rape:330, Robbery:162
State:North Dakota, Year:2014, Total Crimes:17565, TPC Count:15605, Burglary:2707, Larceny:11384, Motor:1514, TVC Count:1960, Assault:1407, Murder:22, Rape:358, Robbery:173
State:North Dakota, Year:2015, Total Crimes:17832, TPC Count:16020, Burglary:2997, Larceny:11440, Motor:1583, TVC Count:1812, Assault:1298, Murder:21, Rape:345, Robbery:148
State:North Dakota, Year:2016, Total Crimes:19305, TPC Count:17402, Burglary:3243, Larceny:12195, Motor:1964, TVC Count:1903, Assault:1365, Murder:15, Rape:342, Robbery:181
State:North Dakota, Year:2017, Total Crimes:18727, TPC Count:16602, Burglary:2942, Larceny:11887, Motor:1773, TVC Count:2125, Assault:1533, Murder:10, Rape:399, Robbery:183
State:North Dakota, Year:2018, Total Crimes:17640, TPC Count:15507, Burglary:2724, Larceny:11008, Motor:1775, TVC Count:2133, Assault:1560, Murder:18, Rape:397, Robbery:158
State:North Dakota, Year:2019, Total Crimes:17235, TPC Count:15066, Burglary:2608, Larceny:10666, Motor:1792, TVC Count:2169, Assault:1529, Murder:24, Rape:437, Robbery:179
State:Ohio, Year:2000, Total Crimes:458874, TPC Count:420939, Burglary:88636, Larceny:293277, Motor:39026, TVC Count:37935, Assault:17636, Murder:418, Rape:4271, Robbery:15610
State:Ohio, Year:2001, Total Crimes:475138, TPC Count:435115, Burglary:96910, Larceny:295976, Motor:42229, TVC Count:40023, Assault:17906, Murder:452, Rape:4466, Robbery:17199
State:Ohio, Year:2002, Total Crimes:469104, TPC Count:428976, Burglary:99164, Larceny:287045, Motor:42767, TVC Count:40128, Assault:16922, Murder:526, Rape:4809, Robbery:17871
State:Ohio, Year:2003, Total Crimes:455668, TPC Count:417483, Burglary:95083, Larceny:281383, Motor:41017, TVC Count:38185, Assault:16104, Murder:526, Rape:4660, Robbery:16895
State:Ohio, Year:2004, Total Crimes:458124, TPC Count:419337, Burglary:96518, Larceny:282168, Motor:40651, TVC Count:38787, Assault:16108, Murder:506, Rape:4744, Robbery:17429
State:Ohio, Year:2005, Total Crimes:460867, TPC Count:420705, Burglary:100183, Larceny:279051, Motor:41471, TVC Count:40162, Assault:16228, Murder:590, Rape:4671, Robbery:18673
State:Ohio, Year:2006, Total Crimes:464825, TPC Count:423334, Burglary:105639, Larceny:279718, Motor:37977, TVC Count:41491, Assault:16743, Murder:560, Rape:4770, Robbery:19418
State:Ohio, Year:2007, Total Crimes:438440, TPC Count:397681, Burglary:99049, Larceny:264677, Motor:33955, TVC Count:40759, Assault:17218, Murder:529, Rape:4661, Robbery:18351
State:Ohio, Year:2008, Total Crimes:432103, TPC Count:391667, Burglary:102428, Larceny:260788, Motor:28451, TVC Count:40436, Assault:16652, Murder:547, Rape:4531, Robbery:18706
State:Ohio, Year:2009, Total Crimes:414751, TPC Count:376446, Burglary:104009, Larceny:249777, Motor:22660, TVC Count:38305, Assault:15989, Murder:527, Rape:4119, Robbery:17670
State:Ohio, Year:2010, Total Crimes:413142, TPC Count:376836, Burglary:107125, Larceny:248581, Motor:21130, TVC Count:36306, Assault:15611, Murder:479, Rape:3730, Robbery:16486
State:Ohio, Year:2011, Total Crimes:415790, TPC Count:380572, Burglary:112901, Larceny:246744, Motor:20927, TVC Count:35218, Assault:15048, Murder:500, Rape:3679, Robbery:15991
State:Ohio, Year:2012, Total Crimes:394478, TPC Count:359883, Burglary:103421, Larceny:236950, Motor:19512, TVC Count:34595, Assault:15207, Murder:495, Rape:3658, Robbery:15235
State:Ohio, Year:2013, Total Crimes:371852, TPC Count:338731, Burglary:91433, Larceny:227766, Motor:19532, TVC Count:33121, Assault:14257, Murder:455, Rape:4041, Robbery:14368
State:Ohio, Year:2014, Total Crimes:357558, TPC Count:324528, Burglary:78845, Larceny:227668, Motor:18015, TVC Count:33030, Assault:14771, Murder:464, Rape:5042, Robbery:12753
State:Ohio, Year:2015, Total Crimes:334423, TPC Count:300525, Burglary:69303, Larceny:213993, Motor:17229, TVC Count:33898, Assault:15695, Murder:500, Rape:5149, Robbery:12554
State:Ohio, Year:2016, Total Crimes:334234, TPC Count:299357, Burglary:66883, Larceny:212807, Motor:19667, TVC Count:34877, Assault:16111, Murder:654, Rape:5589, Robbery:12523
State:Ohio, Year:2017, Total Crimes:316717, TPC Count:282034, Burglary:58573, Larceny:203208, Motor:20253, TVC Count:34683, Assault:16509, Murder:710, Rape:5859, Robbery:11605
State:Ohio, Year:2018, Total Crimes:287219, TPC Count:254496, Burglary:48186, Larceny:186401, Motor:19909, TVC Count:32723, Assault:17674, Murder:564, Rape:5300, Robbery:9185
State:Ohio, Year:2019, Total Crimes:274560, TPC Count:240291, Burglary:43894, Larceny:177725, Motor:18672, TVC Count:34269, Assault:19154, Murder:538, Rape:5731, Robbery:8846
State:Oklahoma, Year:2000, Total Crimes:157302, TPC Count:140125, Burglary:31661, Larceny:96116, Motor:12348, TVC Count:17177, Assault:12958, Murder:182, Rape:1422, Robbery:2615
State:Oklahoma, Year:2001, Total Crimes:159405, TPC Count:141679, Burglary:34573, Larceny:94537, Motor:12569, TVC Count:17726, Assault:13309, Murder:185, Rape:1486, Robbery:2746
State:Oklahoma, Year:2002, Total Crimes:165715, TPC Count:148128, Burglary:35171, Larceny:100185, Motor:12772, TVC Count:17587, Assault:12885, Murder:163, Rape:1573, Robbery:2966
State:Oklahoma, Year:2003, Total Crimes:168966, TPC Count:151208, Burglary:34846, Larceny:103404, Motor:12958, TVC Count:17758, Assault:12827, Murder:206, Rape:1501, Robbery:3224
State:Oklahoma, Year:2004, Total Crimes:167107, TPC Count:149472, Burglary:35244, Larceny:101271, Motor:12957, TVC Count:17635, Assault:12802, Murder:186, Rape:1557, Robbery:3090
State:Oklahoma, Year:2005, Total Crimes:161450, TPC Count:143406, Burglary:35692, Larceny:93814, Motor:13900, TVC Count:18044, Assault:13146, Murder:187, Rape:1481, Robbery:3230
State:Oklahoma, Year:2006, Total Crimes:147633, TPC Count:129728, Burglary:34437, Larceny:81853, Motor:13438, TVC Count:17905, Assault:13062, Murder:210, Rape:1488, Robbery:3145
State:Oklahoma, Year:2007, Total Crimes:146948, TPC Count:128714, Burglary:34367, Larceny:80747, Motor:13600, TVC Count:18234, Assault:13053, Murder:224, Rape:1565, Robbery:3392
State:Oklahoma, Year:2008, Total Crimes:145894, TPC Count:126535, Burglary:35247, Larceny:80265, Motor:11023, TVC Count:19359, Assault:13975, Murder:215, Rape:1471, Robbery:3698
State:Oklahoma, Year:2009, Total Crimes:150910, TPC Count:132350, Burglary:38071, Larceny:83813, Motor:10466, TVC Count:18560, Assault:13433, Murder:234, Rape:1535, Robbery:3358
State:Oklahoma, Year:2010, Total Crimes:147564, TPC Count:129464, Burglary:37848, Larceny:81303, Motor:10313, TVC Count:18100, Assault:13091, Murder:195, Rape:1469, Robbery:3345
State:Oklahoma, Year:2011, Total Crimes:144929, TPC Count:127618, Burglary:36462, Larceny:80064, Motor:11092, TVC Count:17311, Assault:12401, Murder:212, Rape:1410, Robbery:3288
State:Oklahoma, Year:2012, Total Crimes:147645, TPC Count:129743, Burglary:35731, Larceny:82448, Motor:11564, TVC Count:17902, Assault:12867, Murder:216, Rape:1588, Robbery:3231
State:Oklahoma, Year:2013, Total Crimes:143046, TPC Count:126057, Burglary:33348, Larceny:81495, Motor:11214, TVC Count:16989, Assault:11583, Murder:195, Rape:2180, Robbery:3031
State:Oklahoma, Year:2014, Total Crimes:131726, TPC Count:115982, Burglary:29508, Larceny:75891, Motor:10583, TVC Count:15744, Assault:10744, Murder:175, Rape:1777, Robbery:3048
State:Oklahoma, Year:2015, Total Crimes:129384, TPC Count:112878, Burglary:28406, Larceny:74022, Motor:10450, TVC Count:16506, Assault:11418, Murder:234, Rape:1849, Robbery:3005
State:Oklahoma, Year:2016, Total Crimes:134685, TPC Count:117037, Burglary:29103, Larceny:75779, Motor:12155, TVC Count:17648, Assault:12202, Murder:245, Rape:2039, Robbery:3162
State:Oklahoma, Year:2017, Total Crimes:131000, TPC Count:113066, Burglary:28608, Larceny:72207, Motor:12251, TVC Count:17934, Assault:12550, Murder:242, Rape:2142, Robbery:3000
State:Oklahoma, Year:2018, Total Crimes:131744, TPC Count:113364, Burglary:26858, Larceny:73217, Motor:13289, TVC Count:18380, Assault:13084, Murder:206, Rape:2299, Robbery:2791
State:Oklahoma, Year:2019, Total Crimes:129673, TPC Count:112587, Burglary:26577, Larceny:72632, Motor:13378, TVC Count:17086, Assault:12183, Murder:266, Rape:2268, Robbery:2369
State:Oregon, Year:2000, Total Crimes:165780, TPC Count:153780, Burglary:25618, Larceny:114230, Motor:13932, TVC Count:12000, Assault:7756, Murder:70, Rape:1286, Robbery:2888
State:Oregon, Year:2001, Total Crimes:175174, TPC Count:164524, Burglary:26648, Larceny:123034, Motor:14842, TVC Count:10650, Assault:6643, Murder:84, Rape:1174, Robbery:2749
State:Oregon, Year:2002, Total Crimes:171443, TPC Count:161145, Burglary:25696, Larceny:118925, Motor:16524, TVC Count:10298, Assault:6246, Murder:72, Rape:1238, Robbery:2742
State:Oregon, Year:2003, Total Crimes:180369, TPC Count:169863, Burglary:28562, Larceny:122327, Motor:18974, TVC Count:10506, Assault:6373, Murder:68, Rape:1218, Robbery:2847
State:Oregon, Year:2004, Total Crimes:177199, TPC Count:166475, Burglary:30072, Larceny:117868, Motor:18535, TVC Count:10724, Assault:6600, Murder:90, Rape:1283, Robbery:2751
State:Oregon, Year:2005, Total Crimes:170643, TPC Count:160199, Burglary:27621, Larceny:113316, Motor:19262, TVC Count:10444, Assault:6620, Murder:80, Rape:1266, Robbery:2478
State:Oregon, Year:2006, Total Crimes:148392, TPC Count:137858, Burglary:24324, Larceny:98897, Motor:14637, TVC Count:10534, Assault:6516, Murder:88, Rape:1219, Robbery:2711
State:Oregon, Year:2007, Total Crimes:143788, TPC Count:132773, Burglary:22979, Larceny:95157, Motor:14637, TVC Count:11015, Assault:6799, Murder:76, Rape:1276, Robbery:2864
State:Oregon, Year:2008, Total Crimes:135078, TPC Count:125169, Burglary:21115, Larceny:92677, Motor:11377, TVC Count:9909, Assault:5983, Murder:87, Rape:1183, Robbery:2656
State:Oregon, Year:2009, Total Crimes:124748, TPC Count:114780, Burglary:19739, Larceny:85064, Motor:9977, TVC Count:9968, Assault:6179, Murder:88, Rape:1202, Robbery:2499
State:Oregon, Year:2010, Total Crimes:126305, TPC Count:116657, Burglary:20035, Larceny:87494, Motor:9128, TVC Count:9648, Assault:5892, Murder:96, Rape:1239, Robbery:2421
State:Oregon, Year:2011, Total Crimes:131512, TPC Count:121869, Burglary:20704, Larceny:92059, Motor:9106, TVC Count:9643, Assault:6083, Murder:84, Rape:1239, Robbery:2237
State:Oregon, Year:2012, Total Crimes:135376, TPC Count:125723, Burglary:21901, Larceny:93619, Motor:10203, TVC Count:9653, Assault:6008, Murder:92, Rape:1140, Robbery:2413
State:Oregon, Year:2013, Total Crimes:134721, TPC Count:124737, Burglary:20769, Larceny:94106, Motor:9862, TVC Count:9984, Assault:5610, Murder:80, Rape:1897, Robbery:2397
State:Oregon, Year:2014, Total Crimes:123529, TPC Count:114305, Burglary:17230, Larceny:87526, Motor:9549, TVC Count:9224, Assault:5592, Murder:81, Rape:1458, Robbery:2093
State:Oregon, Year:2015, Total Crimes:129187, TPC Count:118719, Burglary:18336, Larceny:89836, Motor:10547, TVC Count:10468, Assault:6630, Murder:99, Rape:1593, Robbery:2146
State:Oregon, Year:2016, Total Crimes:132175, TPC Count:121345, Burglary:16866, Larceny:91286, Motor:13193, TVC Count:10830, Assault:6718, Murder:113, Rape:1721, Robbery:2278
State:Oregon, Year:2017, Total Crimes:135396, TPC Count:123722, Burglary:17705, Larceny:88877, Motor:17140, TVC Count:11674, Assault:7139, Murder:104, Rape:1999, Robbery:2432
State:Oregon, Year:2018, Total Crimes:133244, TPC Count:121278, Burglary:16304, Larceny:88418, Motor:16556, TVC Count:11966, Assault:7360, Murder:82, Rape:1975, Robbery:2549
State:Oregon, Year:2019, Total Crimes:127165, TPC Count:115170, Burglary:14724, Larceny:85261, Motor:15185, TVC Count:11995, Assault:7825, Murder:116, Rape:1778, Robbery:2276
State:Pennsylvania, Year:2000, Total Crimes:367858, TPC Count:316274, Burglary:54080, Larceny:225869, Motor:36325, TVC Count:51584, Assault:29580, Murder:602, Rape:3247, Robbery:18155
State:Pennsylvania, Year:2001, Total Crimes:363840, TPC Count:313408, Burglary:54345, Larceny:223350, Motor:35713, TVC Count:50432, Assault:28814, Murder:651, Rape:3467, Robbery:17500
State:Pennsylvania, Year:2002, Total Crimes:350446, TPC Count:300868, Burglary:55610, Larceny:212441, Motor:32817, TVC Count:49578, Assault:28060, Murder:624, Rape:3731, Robbery:17163
State:Pennsylvania, Year:2003, Total Crimes:349849, TPC Count:300639, Burglary:53918, Larceny:213279, Motor:33442, TVC Count:49210, Assault:27027, Murder:647, Rape:3556, Robbery:17980
State:Pennsylvania, Year:2004, Total Crimes:350609, TPC Count:299611, Burglary:54443, Larceny:214199, Motor:30969, TVC Count:50998, Assault:28339, Murder:650, Rape:3535, Robbery:18474
State:Pennsylvania, Year:2005, Total Crimes:353205, TPC Count:300444, Burglary:56134, Larceny:214916, Motor:29394, TVC Count:52761, Assault:29205, Murder:756, Rape:3586, Robbery:19214
State:Pennsylvania, Year:2006, Total Crimes:359617, TPC Count:304589, Burglary:57739, Larceny:217142, Motor:29708, TVC Count:55028, Assault:29581, Murder:741, Rape:3611, Robbery:21095
State:Pennsylvania, Year:2007, Total Crimes:345656, TPC Count:293850, Burglary:56091, Larceny:211248, Motor:26511, TVC Count:51806, Assault:28198, Murder:725, Rape:3443, Robbery:19440
State:Pennsylvania, Year:2008, Total Crimes:351338, TPC Count:300294, Burglary:58687, Larceny:219115, Motor:22492, TVC Count:51044, Assault:27981, Murder:705, Rape:3485, Robbery:18873
State:Pennsylvania, Year:2009, Total Crimes:325370, TPC Count:277182, Burglary:54772, Larceny:204588, Motor:17822, TVC Count:48188, Assault:26394, Murder:664, Rape:3626, Robbery:17504
State:Pennsylvania, Year:2010, Total Crimes:322978, TPC Count:276366, Burglary:55206, Larceny:204440, Motor:16720, TVC Count:46612, Assault:26112, Murder:653, Rape:3472, Robbery:16375
State:Pennsylvania, Year:2011, Total Crimes:329631, TPC Count:283442, Burglary:57966, Larceny:208604, Motor:16872, TVC Count:46189, Assault:26046, Murder:639, Rape:3339, Robbery:16165
State:Pennsylvania, Year:2012, Total Crimes:320999, TPC Count:276496, Burglary:56859, Larceny:204609, Motor:15028, TVC Count:44503, Assault:24818, Murder:685, Rape:3327, Robbery:15673
State:Pennsylvania, Year:2013, Total Crimes:306089, TPC Count:263240, Burglary:52034, Larceny:197436, Motor:13770, TVC Count:42849, Assault:23719, Murder:594, Rape:3774, Robbery:14762
State:Pennsylvania, Year:2014, Total Crimes:287180, TPC Count:247016, Burglary:45720, Larceny:188256, Motor:13040, TVC Count:40164, Assault:22189, Murder:614, Rape:3827, Robbery:13534
State:Pennsylvania, Year:2015, Total Crimes:272424, TPC Count:232085, Burglary:39664, Larceny:180287, Motor:12134, TVC Count:40339, Assault:22373, Murder:658, Rape:4305, Robbery:13003
State:Pennsylvania, Year:2016, Total Crimes:263242, TPC Count:222795, Burglary:35520, Larceny:174228, Motor:13047, TVC Count:40447, Assault:23027, Murder:661, Rape:4433, Robbery:12326
State:Pennsylvania, Year:2017, Total Crimes:251340, TPC Count:211220, Burglary:32057, Larceny:166178, Motor:12985, TVC Count:40120, Assault:23387, Murder:739, Rape:4201, Robbery:11793
